Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_SD_INFERNALCLAW,,"Target takes a small amount of damage and is afflicted with {CONDNAME_DEBUFF_BURNED}, {CONDNAME_DEBUFF_BLEED}, and {CONDNAME_DEBUFF_VULNERABLE}.",ターゲットは少量のダメージを受け、{CONDNAME_DEBUFF_BURNED}、{CONDNAME_DEBUFF_BLEED}、{CONDNAME_DEBUFF_VULNERABLE}の状態異常にかかる。,"Ziel erleidet geringen Schaden und wird mit {CONDNAME_DEBUFF_BURNED}, {CONDNAME_DEBUFF_BLEED} und {CONDNAME_DEBUFF_VULNERABLE} belegt.","La cible subit une petite quantité de dégâts et est affligée de {CONDNAME_DEBUFF_BURNED}, {CONDNAME_DEBUFF_BLEED} et {CONDNAME_DEBUFF_VULNERABLE}.","El objetivo recibe una pequeña cantidad de daño y es afligido con {CONDNAME_DEBUFF_BURNED}, {CONDNAME_DEBUFF_BLEED} y {CONDNAME_DEBUFF_VULNERABLE}.","O alvo recebe uma pequena quantidade de dano e é afligido com {CONDNAME_DEBUFF_BURNED}, {CONDNAME_DEBUFF_BLEED} e {CONDNAME_DEBUFF_VULNERABLE}.","Цель получает небольшой урон и поражается {CONDNAME_DEBUFF_BURNED}, {CONDNAME_DEBUFF_BLEED} и {CONDNAME_DEBUFF_VULNERABLE}.","Il bersaglio subisce una piccola quantità di danno e viene afflitto da {CONDNAME_DEBUFF_BURNED}, {CONDNAME_DEBUFF_BLEED} e {CONDNAME_DEBUFF_VULNERABLE}.",目標受到少量傷害，並被施加{CONDNAME_DEBUFF_BURNED}、{CONDNAME_DEBUFF_BLEED}和{CONDNAME_DEBUFF_VULNERABLE}狀態。,目标受到少量伤害，并被施加{CONDNAME_DEBUFF_BURNED}、{CONDNAME_DEBUFF_BLEED}和{CONDNAME_DEBUFF_VULNERABLE}。,"대상은 소량의 피해를 입고 {CONDNAME_DEBUFF_BURNED}, {CONDNAME_DEBUFF_BLEED}, {CONDNAME_DEBUFF_VULNERABLE} 상태에 걸립니다.","Cel otrzymuje niewielkie obrażenia i zostaje dotknięty efektami {CONDNAME_DEBUFF_BURNED}, {CONDNAME_DEBUFF_BLEED} oraz {CONDNAME_DEBUFF_VULNERABLE}.","Ціль отримує невелику кількість пошкоджень і вражається {CONDNAME_DEBUFF_BURNED}, {CONDNAME_DEBUFF_BLEED} та {CONDNAME_DEBUFF_VULNERABLE}.","Doelwit neemt een kleine hoeveelheid schade en wordt getroffen door {CONDNAME_DEBUFF_BURNED}, {CONDNAME_DEBUFF_BLEED} en {CONDNAME_DEBUFF_VULNERABLE}.","Hedef az miktarda hasar alır ve {CONDNAME_DEBUFF_BURNED}, {CONDNAME_DEBUFF_BLEED} ve {CONDNAME_DEBUFF_VULNERABLE} durumlarından etkilenir."
L_SN_MEATGRINDER,,Meat Grinder,ミートグラインダー,Fleischwolf,Broyeur à Viande,Trituradora de Carne,Moedor de Carne,Мясорубка,Tritacarne,絞肉機,绞肉机,고기 분쇄기,Maszynka do Mięsa,М'ясорубка,Vleesmolen,Et Kıyma Makinesi
L_SD_MEATGRINDER,,Enemies take damage equal to 30% of the amount of {STAT_attack} they've lost in the current battle.,敵は現在の戦闘で失った{STAT_attack}の30%に等しいダメージを受ける。,"Feinde erleiden Schaden in Höhe von 30% des {STAT_attack}, den sie im aktuellen Kampf verloren haben.",Les ennemis subissent des dégâts égaux à 30% du montant de {STAT_attack} qu'ils ont perdu durant le combat actuel.,Los enemigos reciben daño igual al 30% de la cantidad de {STAT_attack} que han perdido en la batalla actual.,Inimigos recebem dano igual a 30% da quantidade de {STAT_attack} que perderam na batalha atual.,"Враги получают урон, равный 30% от количества {STAT_attack}, которое они потеряли в текущем бою.",I nemici subiscono danni pari al 30% della quantità di {STAT_attack} che hanno perso nella battaglia attuale.,敵人受到等同於他們在當前戰鬥中已損失的{STAT_attack}值30%的傷害。,敌人受到等同于它们在当前战斗中已损失{STAT_attack}30%的伤害。,적들은 현재 전투에서 잃은 {STAT_attack}의 30%에 해당하는 피해를 입습니다.,"Wrogowie otrzymują obrażenia równe 30% wartości {STAT_attack}, którą stracili w obecnej bitwie.","Вороги отримують шкоду, що дорівнює 30% від кількості {STAT_attack}, яку вони втратили в поточній битві.",Vijanden krijgen schade gelijk aan 30% van de hoeveelheid {STAT_attack} die ze in het huidige gevecht hebben verloren.,"Düşmanlar, mevcut savaşta kaybettikleri {STAT_attack} miktarının %30'u kadar hasar alır."
L_SN_DEMONWRATH,,Demonwrath,魔王の怒り,Dämonenzorn,Courroux démoniaque,Ira Demoníaca,Ira Demoníaca,Демонический гнев,Ira Demoniaca,魔怒,恶魔之怒,악마의 분노,Demoniczny Gniew,Демонська лють,Demonwoede,Şeytanöfkesi
L_SD_DEMONWRATH,,"Target takes a massive amount of damage, minus 30% damage for each turn the caster has taken in the current battle.",ターゲットに大量のダメージを与える。ただし、現在の戦闘で詠唱者が行動した各ターンにつき、ダメージが30％減少する。,"Ziel erleidet eine gewaltige Menge Schaden, minus 30% Schaden für jede Runde, die der Zauberwirker in der aktuellen Schlacht absolviert hat.","La cible subit une quantité massive de dégâts, moins 30% de dégâts pour chaque tour que le lanceur a effectué dans la bataille actuelle.","El objetivo recibe una cantidad masiva de daño, menos un 30% de daño por cada turno que el lanzador haya realizado en la batalla actual.","O alvo sofre uma quantidade massiva de dano, menos 30% de dano para cada turno que o conjurador tenha realizado na batalha atual.","Цель получает огромное количество урона, минус 30% урона за каждый ход, сделанный заклинателем в текущем бою.","Il bersaglio subisce una quantità massiccia di danni, meno il 30% di danni per ogni turno che il lanciatore ha effettuato nella battaglia attuale.",目標受到大量傷害，每當施法者在當前戰鬥中行動過一回合，傷害就減少30%。,目标受到巨量伤害，施法者在当前战斗中每行动过一回合，伤害减少30%。,"대상은 엄청난 양의 데미지를 입지만, 시전자가 현재 전투에서 행동한 턴마다 30%씩 데미지가 감소합니다.","Cel otrzymuje ogromną ilość obrażeń, minus 30% obrażeń za każdą turę, którą rzucający wykonał w obecnej bitwie.","Ціль отримує величезну кількість пошкоджень, мінус 30% пошкоджень за кожен хід, який заклинач зробив у поточному бою.","Doelwit neemt een enorme hoeveelheid schade, minus 30% schade voor elke beurt die de werper heeft genomen in het huidige gevecht.","Hedef, büyücünün mevcut savaşta gerçekleştirdiği her tur için %30 eksilterek, muazzam miktarda hasar alır."
L_SN_DEMONCORE,,Demon Core,デーモンコア,Dämonenkern,Noyau Démoniaque,Núcleo Demoníaco,Núcleo Demoníaco,Демоническое Ядро,Nucleo Demoniaco,惡魔核心,恶魔之核,악마의 핵,Demoniczne Jądro,Демонічне Ядро,Demonkern,Şeytan Çekirdeği
L_SD_DEMONCORE,,"Your creatures gain a large amount of {STAT_attack} and {STAT_intelligence}, and a random {CLASS_Chaos} Spell Gem.",味方の生物は大量の{STAT_attack}と{STAT_intelligence}、そしてランダムな{CLASS_Chaos}の呪文宝石を獲得する。,Deine Kreaturen erhalten eine große Menge an {STAT_attack} und {STAT_intelligence} sowie einen zufälligen {CLASS_Chaos}-Zauberstein.,"Vos créatures gagnent une grande quantité de {STAT_attack} et {STAT_intelligence}, ainsi qu'une Gemme de Sort {CLASS_Chaos} aléatoire.","Tus criaturas ganan una gran cantidad de {STAT_attack} e {STAT_intelligence}, y una Gema de Hechizo {CLASS_Chaos} aleatoria.","Suas criaturas ganham uma grande quantidade de {STAT_attack} e {STAT_intelligence}, e uma Gema de Feitiço {CLASS_Chaos} aleatória.","Ваши существа получают значительное количество {STAT_attack} и {STAT_intelligence}, а также случайный {CLASS_Chaos} Самоцвет Заклинания.","Le tue creature ottengono una grande quantità di {STAT_attack} e {STAT_intelligence}, e una Gemma Incantesimo {CLASS_Chaos} casuale.",你的生物獲得大量的{STAT_attack}和{STAT_intelligence}，以及一個隨機的{CLASS_Chaos}法術寶石。,你的生物获得大量{STAT_attack}和{STAT_intelligence}，以及一个随机{CLASS_Chaos}法术宝石。,"당신의 생물들은 {STAT_attack}과 {STAT_intelligence}가 크게 증가하고, 무작위 {CLASS_Chaos} 주문 보석을 얻습니다.",Twoje stworzenia zyskują dużą ilość {STAT_attack} i {STAT_intelligence} oraz losowy Klejnot Zaklęcia {CLASS_Chaos}.,"Ваші істоти отримують велику кількість {STAT_attack} та {STAT_intelligence}, а також випадковий самоцвіт заклинання {CLASS_Chaos}.","Je wezens krijgen een grote hoeveelheid {STAT_attack} en {STAT_intelligence}, en een willekeurige {CLASS_Chaos} Spreuksteen.",Yaratıkların büyük miktarda {STAT_attack} ve {STAT_intelligence} kazanır ve rastgele bir {CLASS_Chaos} Büyü Mücevheri elde eder.
L_SN_SKEWER,,Skewer,串刺し,Aufspießen,Embrocher,Ensartar,Espeto,Пронзить,Spiedo,串刺,串刺,꿰뚫기,Przebicie,Проколювання,Doorboren,Şiş
L_SD_SKEWER,,Enemies take damage equal to 30% of the amount of damage they've taken from {CONDNAME_DEBUFF_BLEED} in the current battle.,敵は現在の戦闘で{CONDNAME_DEBUFF_BLEED}から受けたダメージの30%に等しいダメージを受ける。,"Feinde erleiden Schaden in Höhe von 30% des Schadens, den sie durch {CONDNAME_DEBUFF_BLEED} in der aktuellen Schlacht erlitten haben.",Les ennemis subissent des dégâts égaux à 30% du montant de dégâts qu'ils ont subis de {CONDNAME_DEBUFF_BLEED} durant le combat actuel.,Los enemigos reciben daño igual al 30% de la cantidad de daño que han recibido de {CONDNAME_DEBUFF_BLEED} en la batalla actual.,Inimigos recebem dano igual a 30% da quantidade de dano que sofreram de {CONDNAME_DEBUFF_BLEED} na batalha atual.,"Враги получают урон, равный 30% от количества урона, полученного ими от {CONDNAME_DEBUFF_BLEED} в текущем бою.",I nemici subiscono danni pari al 30% della quantità di danni che hanno subito da {CONDNAME_DEBUFF_BLEED} nella battaglia attuale.,敵人受到等同於當前戰鬥中已從{CONDNAME_DEBUFF_BLEED}受到傷害量的30%的傷害。,敌人受到等同于它们在当前战斗中已受到{CONDNAME_DEBUFF_BLEED}伤害量30%的伤害。,적들은 현재 전투에서 {CONDNAME_DEBUFF_BLEED}로부터 받은 피해량의 30%에 해당하는 피해를 입습니다.,"Wrogowie otrzymują obrażenia równe 30% sumy obrażeń, które otrzymali od {CONDNAME_DEBUFF_BLEED} w obecnej walce.","Вороги отримують шкоду, що дорівнює 30% від кількості шкоди, яку вони отримали від {CONDNAME_DEBUFF_BLEED} у поточному бою.",Vijanden krijgen schade gelijk aan 30% van de hoeveelheid schade die ze hebben gekregen van {CONDNAME_DEBUFF_BLEED} in het huidige gevecht.,"Düşmanlar, mevcut savaşta {CONDNAME_DEBUFF_BLEED}'den aldıkları hasar miktarının %30'u kadar hasar alır."
L_SN_LASTSTAND,,Last Stand,最後の抵抗,Letzter Stand,Dernier Rempart,Última Resistencia,Último Confronto,Последний Рубеж,Ultima Resistenza,最後一搏,破釜沉舟,최후의 저항,Ostatni Bastion,Останній Рубіж,Laatste Stand,Son Direniş
L_SD_LASTSTAND,,"Target {ACTION_attacks} random enemies 3 times for 200% normal damage. Then, it dies.",ターゲットは{ACTION_attacks}でランダムな敵に3回、通常ダメージの200%を与える。その後、死亡する。,Ziel {ACTION_attacks} zufällige Gegner 3 Mal für 200% normalen Schaden. Danach stirbt es.,"La cible {ACTION_attacks} des ennemis aléatoires 3 fois pour 200% des dégâts normaux. Puis, elle meurt.","El objetivo {ACTION_attacks} a enemigos aleatorios 3 veces causando un 200% del daño normal. Luego, muere.","Alvo {ACTION_attacks} inimigos aleatórios 3 vezes causando 200% do dano normal. Depois, ele morre.",Цель {ACTION_attacks} случайных врагов 3 раза с нанесением 200% обычного урона. Затем она умирает.,"Il bersaglio {ACTION_attacks} nemici casuali 3 volte infliggendo il 200% del danno normale. Poi, muore.",目標{ACTION_attacks}隨機敵人3次，造成200%普通傷害。然後，它死亡。,目标{ACTION_attacks}随机敌人3次，造成200%普通伤害。然后它死亡。,"대상이 무작위 적들을 3번 {ACTION_attacks}하여 일반 대미지의 200%를 입힙니다. 그 후, 사망합니다.","Cel {ACTION_attacks} losowych wrogów 3 razy, zadając 200% normalnych obrażeń. Następnie umiera.","Ціль {ACTION_attacks} випадкових ворогів 3 рази, завдаючи 200% звичайної шкоди. Потім вона гине.",Doelwit {ACTION_attacks} willekeurige vijanden 3 keer voor 200% normale schade. Daarna sterft het.,Hedef rastgele düşmanlara 3 kez normal hasarın %200'ü kadar {ACTION_attacks} yapar. Sonra ölür.
L_SN_DEATHGRIP,,Death Grip,デスグリップ,Todesgriff,Emprise Mortelle,Garra Mortal,Garra da Morte,Хватка Смерти,Morsa Letale,死亡之握,死亡之握,죽음의 손아귀,Uścisk Śmierci,Хватка Смерті,Dodelijke Greep,Ölüm Pençesi
L_SD_DEATHGRIP,,Target takes a large amount of damage and is sent to the bottom of the {TIMELINE}.,ターゲットは大ダメージを受け、{TIMELINE}の最下部に送られる。,Ziel erleidet großen Schaden und wird an das Ende der {TIMELINE} versetzt.,La cible subit une grande quantité de dégâts et est envoyée au bas de la {TIMELINE}.,El objetivo recibe una gran cantidad de daño y es enviado al final de la {TIMELINE}.,O alvo sofre uma grande quantidade de dano e é enviado para o final da {TIMELINE}.,Цель получает большой урон и отправляется в конец {TIMELINE}.,Il bersaglio subisce una grande quantità di danni e viene mandato in fondo alla {TIMELINE}.,目標受到大量傷害並被送至{TIMELINE}的底部。,目标受到大量伤害并被送至{TIMELINE}底部。,대상은 큰 피해를 입고 {TIMELINE} 맨 아래로 보내집니다.,Cel otrzymuje dużą ilość obrażeń i zostaje przeniesiony na koniec {TIMELINE}.,Ціль отримує велику кількість пошкоджень і відправляється в кінець {TIMELINE}.,Doelwit neemt een grote hoeveelheid schade en wordt naar de onderkant van de {TIMELINE} gestuurd.,Hedef büyük miktarda hasar alır ve {TIMELINE}'ın en sonuna gönderilir.
