Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_SKIN_ROBOTIC,,Robotic,ロボット的,Robotisch,Robotique,Robótico,Robótico,Роботизированный,Robotico,機械人,机械,로봇형,Robotyczny,Роботичний,Robotisch,Robotik
L_SKIN_BOOMERANG,,Boomerang,ブーメラン,Bumerang,Boomerang,Bumerán,Bumerangue,Бумеранг,Boomerang,迴旋鏢,回旋镖,부메랑,Bumerang,Бумеранг,Boemerang,Bumerang
L_SKIN_PINATA,,Pinata,ピニャータ,Piñata,Piñata,Piñata,Pinhata,Пиньята,Pignatta,皮納塔,皮纳塔,피냐타,Piniata,Піньята,Piñata,Pinata
L_SKIN_NEBODARJR.,,Nebodar Jr.,ネボダー・ジュニア,Nebodar Jr.,Nebodar Jr.,Nebodar Jr.,Nebodar Jr.,Небодар Младший,Nebodar Jr.,尼波達爾二世,小内博达,네보다르 주니어,Nebodar Jr.,Небодар Мол.,Nebodar Jr.,Nebodar Jr.
L_SKIN_TIGERSEYECATBUNCLE,,Tigerseye Catbuncle,タイガーズアイ・キャットバンクル,Tigerauge-Katbunkel,Œil-de-Tigre Catbuncle,Catbuncle Ojo de Tigre,Olho-de-Tigre Catbúnculo,Тигровоглазый Катбункл,Occhio di Tigre Catbuncle,虎眼貓石獸,虎眼猫兔,호안석 캣번클,Tygrysie Oko Kotobuncle,Тигрове Око Котокроль,Tijgeroog Katbunkel,Kaplanözü Kediboncuğu
L_SKIN_NYASASSIN,,Nyasassin,ニャサシン,Nyasassin,Nyasassin,Nyasassin,Nyasassin,Ньясассин,Nyasassin,喵刺客,喵刺客,냐사신,Nyasassin,Ньясасин,Nyasassin,Nyasassin
L_SKIN_HELLDANCER,,Hell Dancer,ヘルダンサー,Höllentänzer,Danseuse Infernale,Bailarín Infernal,Dançarina Infernal,Адская Танцовщица,Danzatore Infernale,地獄舞者,地狱舞者,지옥 무용수,Tancerz Piekieł,Танцівник Пекла,Heldanser,Cehennem Dansçısı
L_SKIN_PORPOISEFUL,,Porpoiseful,ポーポイスフル,Zweckmäßig,Dauphiné,Porpoiseful,Intencional,Целеустремленный,Intenzionale,海豚意志,鼠海豚,돌고래의,Celowy,Цілеспрямований,Doelbewust,Amaçlı
L_SKIN_KARASUTENGU,,Karasu Tengu,烏天狗,Karasu Tengu,Karasu Tengu,Karasu Tengu,Karasu Tengu,Карасу Тэнгу,Karasu Tengu,烏天狗,鸦天狗,까마귀 텐구,Karasu Tengu,Карасу Тенґу,Karasu Tengu,Karasu Tengu
L_SKIN_BANDIT,,Bandit,山賊,Bandit,Bandit,Bandido,Bandido,Бандит,Bandito,強盜,强盗,도적,Bandyta,Бандит,Bandiet,Haydut
L_SKIN_DARKSHIFT,,Dark Shift,ダークシフト,Dunkle Verschiebung,Déplacement Obscur,Cambio Oscuro,Mudança Sombria,Тёмный Сдвиг,Cambio Oscuro,暗影轉移,黑暗转化,다크 시프트,Mroczne Przesunięcie,Темний Зсув,Duistere Verschuiving,Karanlık Değişim
L_SKIN_LIGHTSHIFT,,Light Shift,ライトシフト,Lichtverschiebung,Changement de Lumière,Cambio de Luz,Mudança de Luz,Световой Сдвиг,Cambio Luce,光明變換,光明转化,라이트 시프트,Zmiana Światła,Зміна Світла,Lichtwissel,Işık Değişimi
L_SKIN_GHINX,,Ghinx,ギンクス,Ghinx,Ghinx,Ghinx,Ghinx,Гинкс,Ghinx,吉恩克斯,格因克斯,긴크스,Ghinx,Гінкс,Ghinx,Ghinx
L_SKIN_PURRGY,,Purrgy,パージー,Purrgy,Purrgy,Purrgy,Purrgy,Муррги,Purrgy,喵喵肥,毛球,퍼르기,Purrgy,Муркотун,Purrgy,Pırrgy
L_SKIN_BRUTE,,Brute,ブルート,Schläger,Brute,Bruto,Bruto,Громила,Bruto,蠻力,野蛮,투사,Osiłek,Громило,Bruut,Zorba
L_SKIN_MALICIOUS,,Malicious,悪意のある,Bösartig,Malveillant,Malicioso,Maligno,Злобный,Maligno,惡意,恶意,악의적인,Złośliwy,Зловмисний,Kwaadaardig,Kötü Niyetli
L_SKIN_RELENTLESS,,Relentless,執拗,Unerbittlich,Implacable,Implacable,Implacável,Неумолимый,Implacabile,無情,无情,무자비한,Nieustępliwy,Невблаганний,Meedogenloos,Amansız
L_SKIN_UNSTABLE,,Unstable,不安定,Instabil,Instable,Inestable,Instável,Нестабильный,Instabile,不穩定,不稳定,불안정한,Niestabilny,Нестабільний,Onstabiel,Kararsız
L_SKIN_WILL,,Will,意志,Wille,Volonté,Voluntad,Vontade,Воля,Volontà,意志,意志,의지,Wola,Воля,Wil,İrade
L_SKIN_FIERY,,Fiery,炎の,Feurig,Ardent,Ardiente,Ardente,Огненный,Infuocato,火焰,燃烧,불타는,Ognisty,Вогняний,Vurig,Ateşli
L_SKIN_BLACKHOLE,,Black Hole,ブラックホール,Schwarzes Loch,Trou Noir,Agujero Negro,Buraco Negro,Чёрная дыра,Buco Nero,黑洞,黑洞,블랙홀,Czarna Dziura,Чорна діра,Zwart Gat,Kara Delik
L_SKIN_FLORAL,,Floral,フローラル,Blumig,Floral,Floral,Floral,Цветочный,Floreale,花卉,花卉,꽃,Kwiatowy,Квітковий,Bloemen,Çiçeksi
L_SKIN_GLISTENING,,Glistening,輝く,Glänzend,Scintillant,Reluciente,Reluzente,Сверкающий,Scintillante,閃爍,闪耀,반짝이는,Połyskujący,Блискучий,Glimmend,Parlayan
L_SKIN_TOXIC,,Toxic,毒,Giftig,Toxique,Tóxico,Tóxico,Токсичный,Tossico,毒性,毒性,독성,Toksyczny,Токсичний,Giftig,Zehirli
L_SKIN_NEWBORN,,Newborn,新生児,Neugeboren,Nouveau-né,Recién nacido,Recém-nascido,Новорожденный,Neonato,新生兒,初生,신생아,Noworodek,Новонароджений,Pasgeborene,Yenidoğan
L_SKIN_EXTRAHELPING,,Extra Helping,おかわり,Extraportion,Portion Supplémentaire,Ración Extra,Porção Extra,Дополнительная Порция,Porzione Extra,額外份量,额外份量,추가 배식,Dodatkowa Porcja,Додаткова Порція,Extra Portie,Ekstra Porsiyon
L_SKIN_FAIRYCAKE,,Fairy Cake,フェアリーケーキ,Feenkuchen,Gâteau Féerique,Pastel de Hadas,Bolo de Fada,Волшебный кекс,Torta Fatata,精靈蛋糕,仙子蛋糕,요정 케이크,Bajkowe Ciastko,Чарівний кекс,Feeëntaart,Peri Pastası
L_SKIN_FRUITMACHINE,,Fruit Machine,フルーツマシン,Spielautomat,Machine à fruits,Máquina de frutas,Caça-níqueis de Frutas,Игровой автомат,Slot Machine,水果機,水果机,과일 머신,Automat Owocowy,Фруктовий Автомат,Fruitautomaat,Meyve Makinesi
L_SKIN_IRONRICH,,Iron Rich,鉄分豊富,Eisenreich,Riche en fer,Rico en Hierro,Rico em Ferro,Богатый железом,Ricco di Ferro,富含鐵質,富含铁元素,철분이 풍부한,Bogate w Żelazo,Багатий на залізо,IJzerrijk,Demir Zengini
L_SKIN_FOODCOLORING,,Food Coloring,食用色素,Lebensmittelfarbe,Colorant alimentaire,Colorante Alimenticio,Corante Alimentício,Пищевой краситель,Colorante Alimentare,食用色素,食物色素,식용 색소,Barwnik spożywczy,Харчовий барвник,Voedselkleurstof,Gıda Boyası
L_SKIN_HAM,,Ham,ハム,Schinken,Jambon,Jamón,Presunto,Ветчина,Prosciutto,火腿,火腿,햄,Szynka,Шинка,Ham,Jambon
L_SKIN_BALANCEDFLAVOR,,Balanced Flavor,バランスの取れた風味,Ausgewogener Geschmack,Saveur équilibrée,Sabor Equilibrado,Sabor Equilibrado,Сбалансированный вкус,Sapore Bilanciato,均衡風味,均衡风味,균형 잡힌 맛,Zbalansowany Smak,Збалансований смак,Gebalanceerde Smaak,Dengeli Lezzet
L_SKIN_STEAMED,,Steamed,蒸し,Gedämpft,Cuit à la vapeur,Cocido al vapor,Cozido no vapor,Пропаренный,Cotto al vapore,蒸煮,清蒸,찐,Gotowane na parze,Пропарений,Gestoomd,Buharda Pişmiş
L_SKIN_GUMMYWORM,,Gummy Worm,グミワーム,Gummiwurm,Ver gommeux,Gusano de Goma,Minhoca de Goma,Желейный червяк,Verme Gommoso,軟糖蟲,蠕虫软糖,젤리벌레,Gumowy Robak,Желейний черв'як,Gummiwormpje,Jelatinli Solucan
L_SKIN_OVERGROWNTEMPLE,,Overgrown Temple,生い茂った寺院,Überwucherter Tempel,Temple Envahi,Templo Invadido por la Vegetación,Templo Abandonado,Заросший Храм,Tempio Invaso dalla Vegetazione,雜草叢生的神廟,荒蔓神庙,우거진 사원,Zarośnięta Świątynia,Зарослий Храм,Overwoekerde Tempel,Büyümüş Tapınak
L_SKIN_FORBIDDENDEPTHS,,Forbidden Depths,禁断の深淵,Verbotene Tiefen,Profondeurs Interdites,Profundidades Prohibidas,Profundezas Proibidas,Запретные Глубины,Profondità Proibite,禁忌深淵,深渊禁地,금지된 심연,Zakazane Głębiny,Заборонені Глибини,Verboden Diepten,Yasaklı Derinlikler
L_SKIN_FORGOTTENLABORATORY,,Forgotten Laboratory,忘れられた研究所,Vergessenes Labor,Laboratoire Oublié,Laboratorio Olvidado,Laboratório Esquecido,Забытая Лаборатория,Laboratorio Dimenticato,遺忘的實驗室,被遗忘的实验室,잊혀진 연구실,Zapomniane Laboratorium,Забута Лабораторія,Vergeten Laboratorium,Unutulmuş Laboratuvar
L_SKIN_GAMBLER'SHIVE,,Gambler's Hive,ギャンブラーの巣窟,Spielerhöhle,Ruche du Joueur,Colmena del Jugador,Colmeia do Apostador,Улей Азартных Игроков,Alveare del Giocatore d'Azzardo,賭徒巢穴,赌徒蜂巢,도박꾼의 소굴,Ul Hazardzisty,Вулик Азартника,Gokkersnest,Kumarbazın Kovanı
L_SKIN_BANDIT,,Bandit,山賊,Bandit,Bandit,Bandido,Bandido,Бандит,Bandito,強盜,强盗,도적,Bandyta,Бандит,Bandiet,Haydut
L_SKIN_LANDOFBREATH&BALANCE,,Land of Breath & Balance,息吹と均衡の地,Land des Atems & Gleichgewichts,Terre de Souffle & d'Équilibre,Tierra de Aliento y Equilibrio,Terra de Sopro & Equilíbrio,Земля Дыхания и Равновесия,Terra del Respiro e dell'Equilibrio,氣息與平衡之地,调息之地,숨결과 균형의 땅,Kraina Oddechu i Równowagi,Земля Подиху і Рівноваги,Land van Adem & Balans,Nefes ve Denge Diyarı
L_SKIN_ASTRALGALLERY,,Astral Gallery,アストラルギャラリー,Astrale Galerie,Galerie Astrale,Galería Astral,Galeria Astral,Астральная Галерея,Galleria Astrale,星界畫廊,星界画廊,천체 갤러리,Galeria Astralna,Астральна Галерея,Astrale Galerij,Astral Galeri
L_SKIN_DAMAREL,,Damarel,ダマレル,Damarel,Damarel,Damarel,Damarel,Дамарел,Damarel,達瑪雷爾,达玛瑞尔,다마렐,Damarel,Дамарел,Damarel,Damarel
L_SKIN_FAELANDS,,Fae Lands,フェイの国,Feenreiche,Terres Féeriques,Tierras Feéricas,Terras Feéricas,Земли Фей,Terre Fatate,精靈國度,仙灵秘境,요정의 땅,Krainy Fae,Чарівні Землі,Elfenrijken,Peri Diyarları
L_SKIN_JEWELCOLLECTOR,,Jewel Collector,ジュエルコレクター,Juwellensammler,Collectionneur de Joyaux,Coleccionista de Joyas,Colecionador de Joias,Собиратель Самоцветов,Collezionista di Gemme,寶石收集者,珍宝收集者,보석 수집가,Kolekcjoner Klejnotów,Збирач Коштовностей,Juwelenverzamelaar,Mücevher Toplayıcı
L_SKIN_TIMEWORN,,Timeworn,古びた,Uralt,Suranné,Antiguo,Ancestral,Древний,Consunto,陳舊的,古旧,낡은,Pradawny,Старовинний,Verweerd,Eskimiş
"L_SKIN_ASABOVE,SOBELOW",,"As Above, So Below",上は下の如く,"Wie oben, so unten","Comme en Haut, Ainsi en Bas","Como Arriba, Así Abajo","Como Acima, Assim Abaixo","Как Наверху, Так и Внизу","Come Sopra, Così Sotto",如上，如下,如其在上，如其在下,"위와 같이, 아래도 그러하리","Jak na Górze, Tak na Dole","Як Вгорі, Так і Внизу","Zo Boven, Zo Beneden","Yukarıda Nasılsa, Aşağıda da Öyle"
L_SKIN_MADSCIENTIST,,Mad Scientist,マッドサイエンティスト,Verrückter Wissenschaftler,Savant Fou,Científico Loco,Cientista Louco,Безумный Учёный,Scienziato Pazzo,瘋狂科學家,疯狂科学家,미친 과학자,Szalony Naukowiec,Божевільний Вчений,Gekke Wetenschapper,Çılgın Bilim İnsanı
L_SKIN_IMPRISONED,,Imprisoned,幽閉された,Gefangen,Emprisonné,Encarcelado,Aprisionado,Заключённый,Imprigionato,被囚禁,封禁者,감금됨,Uwięziony,Ув'язнений,Gevangen,Hapsedilmiş
L_SKIN_SPARKLEQUEEN,,Sparkle Queen,スパークルクイーン,Funkelkönigin,Reine Étincelante,Reina Brillante,Rainha Cintilante,Сверкающая Королева,Regina Scintillante,閃耀女王,闪耀女王,반짝이는 여왕,Iskrząca Królowa,Королева Блиску,Glitterkoningin,Işıltı Kraliçesi
L_SKIN_SHOCKINGVIOLENCE,,Shocking Violence,衝撃的な暴力,Schockierende Gewalt,Violence Foudroyante,Violencia Impactante,Violência Chocante,Шокирующее насилие,Violenza Scioccante,駭人暴力,触电暴力,충격적인 폭력,Szokująca Przemoc,Шокуюче насильство,Schokkend Geweld,Şok Edici Şiddet
L_SKIN_DARKINSPIRATION,,Dark Inspiration,ダークインスピレーション,Dunkle Inspiration,Inspiration Ténébreuse,Inspiración Oscura,Inspiração Sombria,Тёмное Вдохновение,Ispirazione Oscura,黑暗靈感,黑暗灵感,어둠의 영감,Mroczna Inspiracja,Темне Натхнення,Duistere Inspiratie,Karanlık İlham
L_SKIN_METAMORPHOSIS,,Metamorphosis,メタモルフォーシス,Metamorphose,Métamorphose,Metamorfosis,Metamorfose,Метаморфоза,Metamorfosi,變形術,变形,변신,Metamorfoza,Метаморфоза,Metamorfose,Metamorfoz
L_SKIN_CHRISTMASANNELTHA,,Christmas Anneltha,クリスマス・アネルサ,Weihnachts-Anneltha,Noël Anneltha,Navidad Anneltha,Natal Anneltha,Рождественская Аннельта,Natale di Anneltha,聖誕安妮莎,圣诞安妮莎,크리스마스 안넬타,Świąteczna Anneltha,Різдвяна Аннельта,Kerstmis Anneltha,Noel Anneltha
L_SKIN_CHRISTMASARIAMAKI,,Christmas Ariamaki,クリスマス・アリアマキ,Weihnachts-Ariamaki,Christmas Ariamaki,Christmas Ariamaki,Christmas Ariamaki,Рождественский Ариамаки,Christmas Ariamaki,聖誕節亞里亞馬基,圣诞阿瑞玛基,크리스마스 아리아마키,Christmas Ariamaki,Різдвяний Аріамакі,Kerstmis Ariamaki,Noel Ariamaki
L_SKIN_CHRISTMASGENAROS,,Christmas Genaros,クリスマスジェナロス,Weihnachts-Genaros,Genaros de Noël,Genaros Navideños,Genaros de Natal,Рождественские Генаросы,Genaros Natalizi,聖誕傑納洛斯,圣诞杰纳罗斯,크리스마스 제나로스,Świąteczne Genarosy,Різдвяні Дженароси,Kerstmis Genaros,Noel Genaros
L_SKIN_SUMMERMUSE,,Summer Muse,サマーミューズ,Sommermusen,Muse d'Été,Musa del Verano,Musa do Verão,Летняя Муза,Musa Estiva,夏日繆思,夏日缪斯,여름의 뮤즈,Letnia Muza,Літня Муза,Zomermuze,Yaz İlhamı
L_SKIN_SUMMERRECLUSA,,Summer Reclusa,サマー・レクルーサ,Sommer-Reclusa,Reclusa d'Été,Reclusa de Verano,Reclusa de Verão,Летняя Реклуза,Estate Reclusa,夏日隱士,夏日瑞克露莎,여름 레클루사,Letnia Reclusa,Літня Реклюза,Zomer Reclusa,Yaz Reclusa
L_SKIN_SPRINGTIMEALEXANDRIA,,Springtime Alexandria,春のアレクサンドリア,Frühlings-Alexandria,Alexandrie au Printemps,Alejandría en Primavera,Alexandria Primaveril,Весенняя Александрия,Alessandria in Primavera,春日亞歷山卓,春日亚历山大,봄의 알렉산드리아,Aleksandria Wiosną,Весняна Александрія,Alexandrië in de Lente,İlkbahar Alexandria
L_SKIN_SPRINGTIMESHALLAN,,Springtime Shallan,春の季節のシャラン,Frühlingszeit Shallan,Shallan du Printemps,Shallan Primaveral,Shallan da Primavera,Весенняя Шаллан,Shallan Primaverile,春日莎蘭,春日莎兰,봄의 샬란,Wiosenna Shallan,Весняна Шаллан,Lentetijd Shallan,Bahar Zamanı Shallan
L_SKIN_SPRINGTIMET'MEREM'RGO,,Springtime T'mere M'rgo,スプリングタイム・トゥメア・マルゴ,Frühlingszeit T'mere M'rgo,Printemps T'mere M'rgo,Primavera T'mere M'rgo,Primavera T'mere M'rgo,Весеннее Т'мере М'рго,Primavera T'mere M'rgo,春日特米爾·馬戈,春日特米尔·莫尔戈,봄의 티메르 므르고,Wiosenny T'mere M'rgo,Весняний Т'мере М'рго,Lentetijd T'mere M'rgo,Bahar Zamanı T'mere M'rgo
L_SKIN_HALLOWEENALEXANDRIA,,Halloween Alexandria,ハロウィンアレクサンドリア,Halloween Alexandria,Halloween Alexandria,Halloween Alexandria,Halloween Alexandria,Хэллоуинская Александрия,Halloween Alexandria,萬聖節亞歷山德里亞,万圣亚历山大,할로윈 알렉산드리아,Halloween Alexandria,Хелловінська Александрія,Halloween Alexandria,Cadılar Bayramı Alexandria
L_SKIN_HALLOWEENANNELTHA,,Halloween Anneltha,ハロウィンアネルサ,Halloween Anneltha,Halloween Anneltha,Halloween Anneltha,Halloween Anneltha,Хэллоуинская Аннельта,Halloween Anneltha,萬聖節安妮莎,万圣安妮莎,할로윈 안넬타,Halloween Anneltha,Геловінська Аннельта,Halloween Anneltha,Cadılar Bayramı Anneltha
L_SKIN_HALLOWEENARIAMAKI,,Halloween Ariamaki,ハロウィンアリアマキ,Halloween Ariamaki,Halloween Ariamaki,Halloween Ariamaki,Halloween Ariamaki,Хэллоуин Ариамаки,Halloween Ariamaki,萬聖節亞里亞馬基,万圣阿瑞玛基,할로윈 아리아마키,Halloween Ariamaki,Хелловін Аріамакі,Halloween Ariamaki,Halloween Ariamaki
L_SKIN_HALLOWEENGENAROS,,Halloween Genaros,ハロウィンジェナロス,Halloween Genaros,Halloween Genaros,Genaros de Halloween,Genaros de Halloween,Хэллоуинские Генаросы,Halloween Genaros,萬聖節傑納洛斯,万圣杰纳罗斯,할로윈 제나로스,Halloween Genaros,Хелловінські Генароси,Halloween Genaros,Cadılar Bayramı Genaros
L_SKIN_HALLOWEENMUSE,,Halloween Muse,ハロウィンミューズ,Halloween Muse,Muse d'Halloween,Musa de Halloween,Musa de Halloween,Хэллоуинская Муза,Halloween Muse,萬聖節繆思,万圣缪斯,할로윈 뮤즈,Halloweenowa Muza,Хеловінська Муза,Halloween Muze,Cadılar Bayramı Perisi
L_SKIN_HALLOWEENRECLUSA,,Halloween Reclusa,ハロウィンレクルーサ,Halloween Reclusa,Halloween Reclusa,Halloween Reclusa,Halloween Reclusa,Хэллоуинская Реклуза,Halloween Reclusa,萬聖節隱士蜘蛛,万圣瑞克露莎,할로윈 레클루사,Halloween Reclusa,Хеловінська Реклюза,Halloween Reclusa,Cadılar Bayramı Reclusa
L_SKIN_HALLOWEEN4080,,Halloween 4080,ハロウィン4080,Halloween 4080,Halloween 4080,Halloween 4080,Halloween 4080,Хэллоуин 4080,Halloween 4080,萬聖節 4080,万圣4080,할로윈 4080,Halloween 4080,Хелловін 4080,Halloween 4080,Cadılar Bayramı 4080
L_SKIN_HALLOWEENSHALLAN,,Halloween Shallan,ハロウィンシャラン,Halloween Shallan,Halloween Shallan,Halloween Shallan,Halloween Shallan,Хэллоуинская Шаллан,Halloween Shallan,萬聖節夏蘭,万圣莎兰,할로윈 샬란,Halloween Shallan,Геловінська Шаллан,Halloween Shallan,Cadılar Bayramı Shallan
L_SKIN_HALLOWEENT'MEREM'RGO,,Halloween T'mere M'rgo,ハロウィン・トゥメア・マーゴ,Halloween T'mere M'rgo,Halloween T'mere M'rgo,Halloween T'mere M'rgo,Halloween T'mere M'rgo,Хэллоуин Т'мер М'рго,Halloween T'mere M'rgo,萬聖節 特米爾 莫戈,万圣特米尔·莫尔戈,할로윈 트'메어 므'르고,Halloween T'mere M'rgo,Хелловін Т'мере М'рго,Halloween T'mere M'rgo,Cadılar Bayramı T'mere M'rgo
L_SKIN_SUMMER4080,,Summer 4080,夏 4080,Sommer 4080,Été 4080,Verano 4080,Verão 4080,Лето 4080,Estate 4080,夏季 4080,夏日4080,여름 4080,Lato 4080,Літо 4080,Zomer 4080,Yaz 4080
L_SKIN_TARTARITH'SMONSTER,,Tartarith's Monster,タルタリスの怪物,Tartariths Monster,Monstre de Tartarith,Monstruo de Tartarith,Monstro de Tartarith,Чудовище Тартарита,Mostro di Tartarith,塔塔利斯的怪物,塔尔塔里斯的怪物,타르타리스의 괴물,Potwór Tartaritha,Монстр Тартаріта,Tartarith's Monster,Tartarith'in Canavarı
L_SKIN_SINGULARACROVA,,Singular Acrova,シングラー・アクロヴァ,Singuläre Acrova,Acrova Singulier,Acrova Singular,Acrova Singular,Единичная Акрова,Acrova Singolare,奇異阿克洛瓦,奇异阿克罗瓦,단일 아크로바,Osobliwa Acrova,Сингулярна Акрова,Enkelvoudige Acrova,Tekil Acrova
