action_token,file,row,english_count,german_count,english,german
{ACTION_attack},traits.csv,2650,1,1,"After your creatures take damage during their turn, this creature deals the same amount of damage to a random enemy. After your creatures {ACTION_attack}, they deal 100% of this damage to all other enemies.","Nachdem deine Kreaturen während ihres Zuges Schaden erleiden, fügt diese Kreatur einem zufälligen Feind denselben Schaden zu. Nachdem deine Kreaturen {ACTION_attack}, fügen sie allen anderen Feinden 100% dieses Schadens zu."
{ACTION_attack},traits.csv,2652,1,1,"After your creatures take damage during their turn, this creature deals the same amount of damage to a random enemy. After your creatures {ACTION_attack}, they deal 100% of this damage to all other enemies.","Nachdem deine Kreaturen während ihres Zuges Schaden erleiden, fügt diese Kreatur einem zufälligen Feind denselben Schaden zu. Nachdem deine Kreaturen {ACTION_attack}, fügen sie allen anderen Feinden 100% dieses Schadens zu."
{ACTION_defending},traits.csv,2660,1,1,"At the end of this creature's turn, it locks on to an enemy creature. At the start of its turn, it deals damage equal to 10000% of its {STAT_attack} to the creature it locked on to, or 300% if the creature is {ACTION_defending}.","Am Ende des Zuges dieser Kreatur visiert sie eine feindliche Kreatur an. Zu Beginn ihres Zuges fügt sie der anvisierten Kreatur Schaden in Höhe von 10000% ihres {STAT_attack} zu, oder 300%, wenn die Kreatur {ACTION_defending} ist."
{ACTION_attacked},traits.csv,2664,1,1,"At the start and end of each enemy's turn, this creature {ACTION_attacks}. This creature deals 25% more damage for each time it {ACTION_attacked} in the current battle.","Zu Beginn und am Ende jedes Zuges eines Gegners {ACTION_attacks} diese Kreatur. Diese Kreatur verursacht 25% mehr Schaden für jedes Mal, das sie im aktuellen Kampf {ACTION_attacked} hat."
{ACTION_attacks},traits.csv,2664,1,1,"At the start and end of each enemy's turn, this creature {ACTION_attacks}. This creature deals 25% more damage for each time it {ACTION_attacked} in the current battle.","Zu Beginn und am Ende jedes Zuges eines Gegners {ACTION_attacks} diese Kreatur. Diese Kreatur verursacht 25% mehr Schaden für jedes Mal, das sie im aktuellen Kampf {ACTION_attacked} hat."
{ACTION_attacked},traits.csv,2666,1,1,"At the start and end of each enemy's turn, this creature {ACTION_attacks} 3 times. This creature deals 25% more damage for each time it {ACTION_attacked} in the current battle.","Zu Beginn und am Ende jedes Zuges eines Gegners {ACTION_attacks} diese Kreatur 3 Mal. Diese Kreatur verursacht 25% mehr Schaden für jedes Mal, das sie im aktuellen Kampf {ACTION_attacked} hat."
{ACTION_attacks},traits.csv,2666,1,1,"At the start and end of each enemy's turn, this creature {ACTION_attacks} 3 times. This creature deals 25% more damage for each time it {ACTION_attacked} in the current battle.","Zu Beginn und am Ende jedes Zuges eines Gegners {ACTION_attacks} diese Kreatur 3 Mal. Diese Kreatur verursacht 25% mehr Schaden für jedes Mal, das sie im aktuellen Kampf {ACTION_attacked} hat."
{ACTION_attack},traits.csv,2672,1,1,"At the start of this creature's turn, it forces an enemy to {ACTION_attack} one of its allies 3 times. At the end of its turn, it forces an ally to {ACTION_cast} a spell 3 times.","Zu Beginn des Zuges dieser Kreatur zwingt sie einen Feind dazu, einen seiner Verbündeten 3 Mal zu {ACTION_attack}. Am Ende ihres Zuges zwingt sie einen Verbündeten dazu, 3 Mal einen Zauber zu {ACTION_cast}."
{ACTION_cast},traits.csv,2672,1,1,"At the start of this creature's turn, it forces an enemy to {ACTION_attack} one of its allies 3 times. At the end of its turn, it forces an ally to {ACTION_cast} a spell 3 times.","Zu Beginn des Zuges dieser Kreatur zwingt sie einen Feind dazu, einen seiner Verbündeten 3 Mal zu {ACTION_attack}. Am Ende ihres Zuges zwingt sie einen Verbündeten dazu, 3 Mal einen Zauber zu {ACTION_cast}."
{ACTION_cast},traits.csv,2676,1,1,Your creatures have access to all {SPELL_alcohol}s and they have double the normal chance for them to be {ACTION_cast}.,"Deine Kreaturen haben Zugang zu allen {SPELL_alcohol}s und sie haben die doppelte normale Chance, dass diese {ACTION_cast} werden."
{ACTION_attacks},traits.csv,2686,1,1,"After your creatures {ACTION_attack}, this creature {ACTION_attacks} the enemy as well. When your creatures {ACTION_cast} a spell, this creature {ACTION_casts} that spell as well.","Nachdem deine Kreaturen {ACTION_attack}, {ACTION_attacks} diese Kreatur den Feind ebenfalls. Wenn deine Kreaturen einen Zauber {ACTION_cast}, {ACTION_casts} diese Kreatur diesen Zauber ebenfalls."
{ACTION_attack},traits.csv,2686,1,1,"After your creatures {ACTION_attack}, this creature {ACTION_attacks} the enemy as well. When your creatures {ACTION_cast} a spell, this creature {ACTION_casts} that spell as well.","Nachdem deine Kreaturen {ACTION_attack}, {ACTION_attacks} diese Kreatur den Feind ebenfalls. Wenn deine Kreaturen einen Zauber {ACTION_cast}, {ACTION_casts} diese Kreatur diesen Zauber ebenfalls."
{ACTION_casts},traits.csv,2686,1,1,"After your creatures {ACTION_attack}, this creature {ACTION_attacks} the enemy as well. When your creatures {ACTION_cast} a spell, this creature {ACTION_casts} that spell as well.","Nachdem deine Kreaturen {ACTION_attack}, {ACTION_attacks} diese Kreatur den Feind ebenfalls. Wenn deine Kreaturen einen Zauber {ACTION_cast}, {ACTION_casts} diese Kreatur diesen Zauber ebenfalls."
{ACTION_cast},traits.csv,2686,1,1,"After your creatures {ACTION_attack}, this creature {ACTION_attacks} the enemy as well. When your creatures {ACTION_cast} a spell, this creature {ACTION_casts} that spell as well.","Nachdem deine Kreaturen {ACTION_attack}, {ACTION_attacks} diese Kreatur den Feind ebenfalls. Wenn deine Kreaturen einen Zauber {ACTION_cast}, {ACTION_casts} diese Kreatur diesen Zauber ebenfalls."
{ACTION_attacks},traits.csv,2688,1,1,"After your creatures {ACTION_attack}, this creature {ACTION_attacks} the enemy 3 times as well. When your creatures {ACTION_cast} a spell, this creature {ACTION_casts} that spell 3 times as well.","Nachdem deine Kreaturen {ACTION_attack}, greift diese Kreatur den Feind ebenfalls 3 Mal {ACTION_attacks} an. Wenn deine Kreaturen einen Zauber {ACTION_cast}, wirkt diese Kreatur diesen Zauber ebenfalls 3 Mal {ACTION_casts}."
{ACTION_attack},traits.csv,2688,1,1,"After your creatures {ACTION_attack}, this creature {ACTION_attacks} the enemy 3 times as well. When your creatures {ACTION_cast} a spell, this creature {ACTION_casts} that spell 3 times as well.","Nachdem deine Kreaturen {ACTION_attack}, greift diese Kreatur den Feind ebenfalls 3 Mal {ACTION_attacks} an. Wenn deine Kreaturen einen Zauber {ACTION_cast}, wirkt diese Kreatur diesen Zauber ebenfalls 3 Mal {ACTION_casts}."
{ACTION_casts},traits.csv,2688,1,1,"After your creatures {ACTION_attack}, this creature {ACTION_attacks} the enemy 3 times as well. When your creatures {ACTION_cast} a spell, this creature {ACTION_casts} that spell 3 times as well.","Nachdem deine Kreaturen {ACTION_attack}, greift diese Kreatur den Feind ebenfalls 3 Mal {ACTION_attacks} an. Wenn deine Kreaturen einen Zauber {ACTION_cast}, wirkt diese Kreatur diesen Zauber ebenfalls 3 Mal {ACTION_casts}."
{ACTION_cast},traits.csv,2688,1,1,"After your creatures {ACTION_attack}, this creature {ACTION_attacks} the enemy 3 times as well. When your creatures {ACTION_cast} a spell, this creature {ACTION_casts} that spell 3 times as well.","Nachdem deine Kreaturen {ACTION_attack}, greift diese Kreatur den Feind ebenfalls 3 Mal {ACTION_attacks} an. Wenn deine Kreaturen einen Zauber {ACTION_cast}, wirkt diese Kreatur diesen Zauber ebenfalls 3 Mal {ACTION_casts}."
{ACTION_casts},traits.csv,2698,1,1,"At the start of battle, this creature and its allies gain {CONDNAME_MINION_CONQUEST}, {CONDNAME_MINION_DEATH}, {CONDNAME_MINION_FAMINE}, and {CONDNAME_MINION_WAR}. At the start of this creature's turn, it {ACTION_casts} [icons,1984] Rapture.","Zu Beginn des Kampfes erhalten diese Kreatur und ihre Verbündeten {CONDNAME_MINION_CONQUEST}, {CONDNAME_MINION_DEATH}, {CONDNAME_MINION_FAMINE} und {CONDNAME_MINION_WAR}. Zu Beginn des Zuges dieser Kreatur {ACTION_casts} sie [icons,1984] Entrückung."
{ACTION_casts},traits.csv,2700,1,1,"This creature and its allies always have an army of minions. At the start of this creature's turn, it {ACTION_casts} [icons,1984] Rapture.","Diese Kreatur und seine Verbündeten haben stets eine Armee von Dienern. Zu Beginn des Zuges dieser Kreatur {ACTION_casts} es [icons,1984] Verzückung."
{ACTION_attack},traits.csv,2702,1,1,"After this creature takes damage from an enemy's attack or spell, all other creatures with this trait {ACTION_attack} the enemy who afflicted that damage.","Nachdem diese Kreatur Schaden durch den Angriff oder Zauber eines Feindes erleidet, {ACTION_attack} alle anderen Kreaturen mit diesem Merkmal den Feind, der diesen Schaden verursacht hat."
{ACTION_attack},traits.csv,2704,1,1,"After this creature takes damage from an enemy's attack or spell, all other creatures with this trait {ACTION_attack} the enemy who afflicted that damage 3 times. These attacks always deal critical damage and cannot be dodged.","Nachdem diese Kreatur Schaden durch den Angriff oder Zauber eines Feindes erleidet, {ACTION_attack} alle anderen Kreaturen mit diesem Merkmal den Feind, der diesen Schaden verursacht hat, 3 Mal. Diese Angriffe verursachen immer kritischen Schaden und können nicht ausgewichen werden."
{ACTION_attack},traits.csv,2716,1,1,Enemies always have {CONDNAME_DEBUFF_SCORN}. This debuff switches back and forth with {CONDNAME_DEBUFF_SILENCE} at the start of this creature's turn. Enemies can only {ACTION_attack} and {ACTION_cast} spells 1 time per turn.,Feinde haben immer {CONDNAME_DEBUFF_SCORN}. Dieser Debuff wechselt zu Beginn des Zuges dieser Kreatur zwischen {CONDNAME_DEBUFF_SCORN} und {CONDNAME_DEBUFF_SILENCE}. Feinde können pro Zug nur 1 Mal {ACTION_attack} und nur 1 Mal einen Zauber {ACTION_cast}.
{ACTION_cast},traits.csv,2716,1,1,Enemies always have {CONDNAME_DEBUFF_SCORN}. This debuff switches back and forth with {CONDNAME_DEBUFF_SILENCE} at the start of this creature's turn. Enemies can only {ACTION_attack} and {ACTION_cast} spells 1 time per turn.,Feinde haben immer {CONDNAME_DEBUFF_SCORN}. Dieser Debuff wechselt zu Beginn des Zuges dieser Kreatur zwischen {CONDNAME_DEBUFF_SCORN} und {CONDNAME_DEBUFF_SILENCE}. Feinde können pro Zug nur 1 Mal {ACTION_attack} und nur 1 Mal einen Zauber {ACTION_cast}.
{ACTION_attack},traits.csv,2760,1,1,Your {RACE_Bat}s have a 50% chance to {ACTION_attack} 1 additional time. This effect can occur repeatedly. This trait does not stack.,"Deine {RACE_Bat}s haben eine 50% Chance, 1 zusätzliches Mal zu {ACTION_attack}. Dieser Effekt kann wiederholt auftreten. Dieses Merkmal ist nicht kumulativ."
{ACTION_attack},traits.csv,2764,1,1,Your {RACE_Brownie}s {ACTION_attack} 1 additional time for each {RACE_Brownie} fighting on your side. Your creatures deal 25% less damage. This trait does not stack.,"Deine {RACE_Brownie}s {ACTION_attack} 1 zusätzliches Mal für jeden {RACE_Brownie}, der an deiner Seite kämpft. Deine Kreaturen verursachen 25% weniger Schaden. Dieses Merkmal ist nicht kumulativ."
{ACTION_attack},traits.csv,2768,1,1,"After one of your {RACE_Carnage}s kill an enemy, your other {RACE_Carnage}s {ACTION_attack} a random enemy for 100% more damage. This trait does not stack.","Nachdem einer deiner {RACE_Carnage}s einen Feind tötet, {ACTION_attack} deine anderen {RACE_Carnage}s einen zufälligen Feind mit 100% mehr Schaden. Dieses Merkmal ist nicht kumulativ."
{ACTION_cast},traits.csv,2774,1,1,"If all the creatures in your party are {RACE_Cerberus}es, they can manually {ACTION_cast} spells.","Wenn alle Kreaturen in deiner Gruppe {RACE_Cerberus}e sind, können sie manuell Zauber {ACTION_cast}."
{ACTION_attack},traits.csv,2780,1,1,"If all the creatures in your party are {RACE_Concoction}s, they have a 50% chance to {ACTION_attack} each enemy with {CONDNAME_DEBUFF_DISARMED} at the start of their turns. This trait does not stack.","Wenn alle Kreaturen in deiner Gruppe {RACE_Concoction}s sind, haben sie eine 50% Chance, jeden Feind mit {CONDNAME_DEBUFF_DISARMED} zu {ACTION_attack}, wenn ihr Zug beginnt. Dieses Merkmal ist nicht kumulativ."
{ACTION_defending},traits.csv,2798,1,1,"Your {RACE_Doomguard}s have a 20% chance to avoid damage, or 50% if they are {ACTION_defending} or {ACTION_provoking}. This trait does not stack.","Deine {RACE_Doomguard}s haben eine 20% Chance, Schaden zu vermeiden, oder 50%, wenn sie {ACTION_defending} oder {ACTION_provoking} sind. Dieses Merkmal ist nicht kumulativ."
{ACTION_provoking},traits.csv,2798,1,1,"Your {RACE_Doomguard}s have a 20% chance to avoid damage, or 50% if they are {ACTION_defending} or {ACTION_provoking}. This trait does not stack.","Deine {RACE_Doomguard}s haben eine 20% Chance, Schaden zu vermeiden, oder 50%, wenn sie {ACTION_defending} oder {ACTION_provoking} sind. Dieses Merkmal ist nicht kumulativ."
{ACTION_cast},traits.csv,2814,1,1,Your {RACE_Familiar}s have 10% more {STAT_intelligence} for each time your {RACE_Familiar}s have {ACTION_cast} a spell in the current battle. This trait does not stack.,"Deine {RACE_Familiar} haben 10% mehr {STAT_intelligence} für jedes Mal, wenn deine {RACE_Familiar} einen Zauber im aktuellen Kampf {ACTION_cast} haben. Dieses Merkmal ist nicht kumulativ."
{ACTION_defending},traits.csv,2820,1,1,Your {RACE_Gargantuan}s have a 50% chance to avoid damage while they're {ACTION_defending} or {ACTION_provoking}. This trait does not stack.,"Deine {RACE_Gargantuan}s haben eine 50% Chance, Schaden zu vermeiden, während sie {ACTION_defending} oder {ACTION_provoking} sind. Dieses Merkmal ist nicht kumulativ."
{ACTION_provoking},traits.csv,2820,1,1,Your {RACE_Gargantuan}s have a 50% chance to avoid damage while they're {ACTION_defending} or {ACTION_provoking}. This trait does not stack.,"Deine {RACE_Gargantuan}s haben eine 50% Chance, Schaden zu vermeiden, während sie {ACTION_defending} oder {ACTION_provoking} sind. Dieses Merkmal ist nicht kumulativ."
{ACTION_attack},traits.csv,2822,1,1,"After your {RACE_Gargoyle}s {ACTION_cast} a {CLASS_Chaos} spell, your {RACE_Gargoyle}s gain 20% {ACTION_attack}. This trait does not stack.","Nachdem deine {RACE_Gargoyle}s einen {CLASS_Chaos}-Zauber {ACTION_cast}, erhalten deine {RACE_Gargoyle}s 20% {ACTION_attack}. Dieses Merkmal ist nicht kumulativ."
{ACTION_cast},traits.csv,2822,1,1,"After your {RACE_Gargoyle}s {ACTION_cast} a {CLASS_Chaos} spell, your {RACE_Gargoyle}s gain 20% {ACTION_attack}. This trait does not stack.","Nachdem deine {RACE_Gargoyle}s einen {CLASS_Chaos}-Zauber {ACTION_cast}, erhalten deine {RACE_Gargoyle}s 20% {ACTION_attack}. Dieses Merkmal ist nicht kumulativ."
{ACTION_attacks},traits.csv,2838,1,1,"After an enemy {ACTION_attacks}, your {RACE_Harpy} creatures {ACTION_attack} a random enemy for 20% normal damage. This trait does not stack.","Nachdem ein Feind {ACTION_attacks}, greifen deine {RACE_Harpy}-Kreaturen einen zufälligen Feind mit 20% des normalen Schadens an {ACTION_attack}. Dieses Merkmal ist nicht kumulativ."
{ACTION_attack},traits.csv,2838,1,1,"After an enemy {ACTION_attacks}, your {RACE_Harpy} creatures {ACTION_attack} a random enemy for 20% normal damage. This trait does not stack.","Nachdem ein Feind {ACTION_attacks}, greifen deine {RACE_Harpy}-Kreaturen einen zufälligen Feind mit 20% des normalen Schadens an {ACTION_attack}. Dieses Merkmal ist nicht kumulativ."
{ACTION_cast},traits.csv,2860,1,1,"After your {RACE_Lich}es {ACTION_cast} a {CLASS_Death} spell, they gain 10% {STAT_intelligence}. This trait does not stack.","Nachdem deine {RACE_Lich}e einen {CLASS_Death}-Zauber {ACTION_cast}, erhalten sie 10% {STAT_intelligence}. Dieses Merkmal ist nicht kumulativ."
{ACTION_attack},traits.csv,2872,1,1,Your {RACE_Minotaur}s {ACTION_attack} 1 additional time for each {RACE_Minotaur} fighting on your side. Your creatures deal 25% less damage. This trait does not stack.,"Deine {RACE_Minotaur}s {ACTION_attack} 1 zusätzliches Mal für jeden {RACE_Minotaur}, der auf deiner Seite kämpft. Deine Kreaturen verursachen 25% weniger Schaden. Dieses Merkmal ist nicht kumulativ."
{ACTION_cast},traits.csv,2880,1,1,"If all the creatures in your party are {RACE_Occultist}s, their spells consume no {STAT_charges} and {ACTION_cast} 1 additional time. This trait does not stack.","Wenn alle Kreaturen in deiner Gruppe {RACE_Occultist}s sind, verbrauchen ihre Zauber keine {STAT_charges} und {ACTION_cast} 1 zusätzliches Mal. Dieses Merkmal ist nicht kumulativ."
